Episode,StartPos,X,Y,Z
1,20,20.39121437072754,-0.6914914846420288,1.252432942390442
1,20,20.733688354492188,-0.8029224872589111,1.6051560640335083
1,20,21.09141731262207,-0.5837822556495667,1.6334326267242432
1,20,21.2353515625,-0.6485136151313782,1.8447517156600952
2,20,20.38437271118164,0.19278186559677124,0.2826393246650696
2,20,20.71645164489746,0.1300102323293686,0.5490031838417053
2,20,21.06349754333496,0.3129488527774811,0.8324240446090698
2,20,21.39775848388672,0.6909717917442322,1.1389700174331665
2,20,21.74505615234375,0.6059994101524353,1.4878448247909546
2,20,21.90631866455078,0.6738184690475464,1.8437485694885254
3,20,22.74612045288086,0.33064430952072144,1.0074025392532349
4,20,20.394502639770508,0.9140189290046692,0.4239516258239746
4,20,20.739160537719727,0.8081374764442444,0.7694286704063416
4,20,21.08203125,0.4202219545841217,0.7709218263626099
4,20,21.421693801879883,0.36424070596694946,1.0400327444076538
4,20,21.76961326599121,0.4995681643486023,1.1741701364517212
4,20,22.118515014648438,0.5218241214752197,1.3481709957122803
4,20,22.46424102783203,0.5028022527694702,1.6692118644714355
4,20,22.52335548400879,0.4929088354110718,1.8438977003097534
5,20,20.38658905029297,0.6352723836898804,-0.08484096080064774
5,20,20.716764450073242,0.7511216402053833,0.29170238971710205
5,20,21.063304901123047,0.7808489799499512,0.641816258430481
5,20,21.403297424316406,0.9220772385597229,0.7701665163040161
5,20,21.748615264892578,1.0168436765670776,0.8098713755607605
5,20,22.095806121826172,0.7285513281822205,0.914810836315155
5,20,22.44542121887207,0.8454446792602539,0.9307180643081665
5,20,22.74552345275879,0.8119592070579529,0.9020901918411255
6,20,20.383161544799805,-0.9131405353546143,1.2880555391311646
6,20,20.722665786743164,-1.1096220016479492,1.7415779829025269
6,20,20.756437301635742,-1.1127831935882568,1.8440829515457153
7,20,20.3882999420166,-0.3690519332885742,0.44061270356178284
7,20,20.727643966674805,-0.20337039232254028,0.7726922631263733
7,20,21.07253074645996,-0.40103834867477417,0.9625746607780457
7,20,21.411224365234375,-0.2901032567024231,1.304986834526062
7,20,21.75771141052246,-0.19669866561889648,1.6685558557510376
7,20,21.771747589111328,-0.19868721067905426,1.844274878501892
8,20,20.36724090576172,-0.9262557625770569,1.3379093408584595
8,20,20.72012710571289,-0.8618232011795044,1.7406208515167236
8,20,20.745361328125,-0.8699494004249573,1.8443711996078491
9,20,20.382442474365234,0.2558456361293793,-0.3779444694519043
9,20,20.726083755493164,0.3335447609424591,0.11190418154001236
9,20,21.07221221923828,0.434998095035553,0.5135132670402527
9,20,21.422863006591797,0.5891104340553284,0.7449052333831787
9,20,21.761980056762695,0.6757346987724304,0.8232463598251343
9,20,22.11357307434082,0.711765706539154,0.8857954144477844
9,20,22.460006713867188,0.7490929365158081,0.9936527013778687
9,20,22.74178123474121,0.7293124794960022,1.0051716566085815
10,20,20.381175994873047,0.14915648102760315,0.47265806794166565
10,20,20.73101234436035,0.022054411470890045,0.42836034297943115
10,20,21.076372146606445,-0.01862843707203865,0.6139301657676697
10,20,21.42206573486328,0.414130836725235,0.3387281596660614
10,20,21.76522445678711,0.49404117465019226,0.46580350399017334
10,20,22.11612319946289,0.7905483841896057,0.13264666497707367
10,20,22.456912994384766,0.6533178091049194,0.005824685096740723
10,20,22.796722412109375,0.5895737409591675,-0.025702722370624542
10,20,23.149930953979492,0.5139278769493103,0.20554478466510773
10,20,23.495182037353516,0.28468769788742065,0.6568098068237305
11,20,20.384035110473633,-0.933243453502655,0.6328511834144592
11,20,20.730497360229492,-1.0758442878723145,0.8116540312767029
11,20,21.071762084960938,-1.1453287601470947,1.051619052886963
11,20,21.411640167236328,-1.0871219635009766,1.256044864654541
11,20,21.74591064453125,-1.22409987449646,1.5883619785308838
11,20,21.79817771911621,-1.239492416381836,1.8393694162368774
12,20,20.36911964416504,0.9399016499519348,0.8213343024253845
12,20,20.71078872680664,0.7506486177444458,1.1028817892074585
12,20,21.051273345947266,0.5122506618499756,1.426654577255249
12,20,21.397611618041992,0.620315670967102,1.751617431640625
12,20,21.7421817779541,0.7118544578552246,1.7867248058319092
12,20,21.75102424621582,0.733613133430481,1.8426780700683594
13,20,20.37641716003418,0.2668154835700989,1.3927465677261353
13,20,20.7203369140625,0.20164723694324493,1.8187605142593384
13,20,20.813127517700195,0.268181174993515,1.8445218801498413
14,20,20.40521812438965,1.0310167074203491,0.13239434361457825
14,20,20.75012969970703,1.1234323978424072,0.33319762349128723
14,20,21.08680534362793,0.8624481558799744,0.767291784286499
14,20,21.431415557861328,0.8570972084999084,0.8641317486763
14,20,21.775005340576172,0.6414438486099243,0.7624779343605042
14,20,22.121381759643555,0.37234339118003845,0.5424861907958984
14,20,22.467105865478516,0.38380929827690125,0.1545814722776413
14,20,22.807052612304688,0.1885639727115631,0.06410723179578781
14,20,22.9158878326416,0.10625918209552765,0.21300916373729706
15,20,20.386573791503906,-0.4063706398010254,1.2101216316223145
15,20,20.72994041442871,-0.3643227219581604,1.5502134561538696
15,20,21.080251693725586,-0.26575931906700134,1.7937530279159546
15,20,21.176626205444336,-0.2541135251522064,1.8464031219482422
16,20,20.39613151550293,-0.5187779664993286,0.5656189322471619
16,20,20.74158477783203,-0.5194801688194275,0.8112598061561584
16,20,21.086395263671875,-0.47247278690338135,1.110754370689392
16,20,21.426286697387695,-0.3735429644584656,1.3679945468902588
16,20,21.767581939697266,-0.256142795085907,1.8377200365066528
16,20,21.85098648071289,-0.23262427747249603,1.8473093509674072
17,20,20.38671875,-0.030015897005796432,1.33403742313385
17,20,20.732938766479492,0.031151238828897476,1.727622389793396
17,20,20.84241485595703,0.07327160239219666,1.8446826934814453
18,20,20.37993812561035,0.3937224745750427,0.7520378828048706
18,20,20.72357940673828,0.18363553285598755,0.956989586353302
18,20,21.07100486755371,0.0482482984662056,1.3057277202606201
18,20,21.378204345703125,0.06665664166212082,1.8419058322906494
19,20,20.39021110534668,-0.08063642680644989,-0.2563389241695404
19,20,20.735355377197266,0.12084761261940002,0.15660524368286133
19,20,21.071699142456055,0.32201826572418213,0.5634765028953552
19,20,21.422460556030273,0.34374919533729553,0.49353957176208496
19,20,21.765277862548828,0.4815250635147095,0.4331423044204712
19,20,22.10814666748047,0.8453342914581299,0.263872891664505
19,20,22.452369689941406,0.8169733881950378,0.008036613464355469
19,20,22.743045806884766,0.9981478452682495,-0.19670912623405457
20,20,20.36996078491211,-0.7167931199073792,0.4633711874485016
20,20,20.718303680419922,-0.5522079467773438,0.8076136112213135
20,20,21.047616958618164,-0.49843111634254456,1.1282641887664795
20,20,21.393686294555664,-0.46156957745552063,1.3149020671844482
20,20,21.724246978759766,-0.39895087480545044,1.7961264848709106
20,20,21.824081420898438,-0.39924734830856323,1.8451533317565918
21,20,20.380512237548828,0.9696515202522278,-0.6911256909370422
21,20,20.729095458984375,0.8324034810066223,-0.5640809535980225
21,20,21.072734832763672,0.8713676333427429,-0.27357733249664307
21,20,21.40957260131836,0.8622740507125854,0.026860756799578667
21,20,21.759918212890625,0.7082901000976562,-0.07377588748931885
21,20,22.10750961303711,0.5265697836875916,0.062021978199481964
21,20,22.45878791809082,0.7708166241645813,-0.018375204876065254
21,20,22.80548095703125,0.7835623621940613,-0.315777987241745
21,20,22.856916427612305,0.8330463171005249,-0.3758566081523895
22,20,20.37767219543457,-0.002010807627812028,0.4837071895599365
22,20,20.725807189941406,0.10925889015197754,0.6880987286567688
22,20,21.074264526367188,0.33010202646255493,0.9528506398200989
22,20,21.404972076416016,0.008090232498943806,1.0739240646362305
22,20,21.76289939880371,0.38808393478393555,1.3089640140533447
22,20,22.114301681518555,0.39631620049476624,1.4198795557022095
22,20,22.46260643005371,0.3425927758216858,1.7842098474502563
22,20,22.452945709228516,0.34492313861846924,1.8458764553070068
23,20,20.391504287719727,0.3453271687030792,-0.6073123812675476
23,20,20.724740982055664,0.2577759027481079,-0.5645343661308289
23,20,21.0604190826416,0.4218084514141083,-0.2579880654811859
23,20,21.396160125732422,0.5642333626747131,0.07397662848234177
23,20,21.73237419128418,0.6149448752403259,0.0639556273818016
23,20,22.080766677856445,0.5150370597839355,-0.03447556868195534
23,20,22.423120498657227,0.5837131142616272,-0.3671479821205139
23,20,22.758249282836914,0.4955064654350281,-0.2630920112133026
23,20,23.1015567779541,0.671615481376648,-0.1664741337299347
23,20,23.448131561279297,0.7880950570106506,0.37605810165405273
23,20,23.777318954467773,0.4464452266693115,0.8617440462112427
23,20,24.120954513549805,0.48180097341537476,0.9499264359474182
23,20,24.469240188598633,0.41407984495162964,1.1807066202163696
23,20,24.810251235961914,0.5409083366394043,1.1335062980651855
23,20,25.152135848999023,0.604435384273529,1.1881071329116821
23,20,25.496288299560547,0.6146678924560547,1.3110073804855347
23,20,25.843996047973633,0.47383326292037964,1.3047263622283936
23,20,26.191375732421875,0.5049605965614319,1.2417495250701904
23,20,26.540538787841797,0.49182042479515076,1.200279712677002
23,20,26.74106788635254,0.41772112250328064,1.4065625667572021
24,20,16.999534606933594,-0.6693976521492004,0.6971433162689209
24,20,17.314105987548828,-0.48425501585006714,0.9287360906600952
24,20,17.680015563964844,-0.5329017043113708,1.0500469207763672
24,20,18.039958953857422,-0.5348079204559326,1.0860484838485718
24,20,18.37843132019043,-0.5855684876441956,1.2318249940872192
24,20,18.710081100463867,-0.59981769323349,1.265321135520935
24,20,18.734134674072266,-0.6163758039474487,1.2771655321121216
25,20,20.388084411621094,-0.004047083202749491,0.49113279581069946
25,20,20.731578826904297,0.17539317905902863,0.7911248803138733
25,20,21.075965881347656,0.02580651268362999,1.0050512552261353
25,20,21.41948699951172,0.11565008759498596,1.304498314857483
25,20,21.767988204956055,0.33746153116226196,1.539959192276001
25,20,21.881023406982422,0.29548895359039307,1.8426841497421265
26,20,20.36646842956543,0.18216054141521454,-0.5769005417823792
26,20,20.72551918029785,0.3168127238750458,-0.28885942697525024
26,20,21.06700897216797,0.3651978671550751,-0.04067143797874451
26,20,21.40711784362793,0.31254637241363525,0.30538618564605713
26,20,21.742164611816406,0.6269806623458862,0.3477667272090912
26,20,22.089176177978516,0.6378149390220642,0.04867810010910034
26,20,22.406917572021484,0.7042443752288818,-0.03584298491477966
26,20,22.781164169311523,0.7434249520301819,-0.1814187616109848
26,20,22.926010131835938,0.8988811373710632,-0.26261669397354126
27,20,20.367456436157227,-0.5109403133392334,-0.4062245190143585
27,20,20.725196838378906,-0.5816291570663452,-0.23922595381736755
27,20,21.06498908996582,-0.5867928266525269,-0.13779659569263458
27,20,21.406362533569336,-0.4806002974510193,0.09452410787343979
27,20,21.746376037597656,-0.308724045753479,0.181034654378891
27,20,22.104713439941406,0.012135257013142109,0.16014578938484192
27,20,22.44606590270996,0.33456432819366455,-0.0445217564702034
27,20,22.78700828552246,0.20987775921821594,-0.3371954560279846
27,20,22.977577209472656,0.1580352634191513,-0.37243300676345825
28,20,22.734487533569336,-0.14376267790794373,0.7167465090751648
29,20,20.371103286743164,1.1291532516479492,0.6405259370803833
29,20,20.723209381103516,0.9979354739189148,0.8581352233886719
29,20,21.06416130065918,0.5185036063194275,0.8106821179389954
29,20,21.408145904541016,0.6367145776748657,1.0734548568725586
29,20,21.753704071044922,0.5518195629119873,1.3052403926849365
29,20,22.092058181762695,0.48500198125839233,1.4828286170959473
29,20,22.434032440185547,0.4091697931289673,1.8403924703598022
29,20,22.434032440185547,0.4091697931289673,1.8403924703598022
30,20,20.374330520629883,-0.8888987302780151,-0.1390736848115921
30,20,20.72797966003418,-0.9173064231872559,0.10363320261240005
30,20,21.064533233642578,-0.7801437973976135,0.33321502804756165
30,20,21.410743713378906,-0.8485388159751892,0.5979757308959961
30,20,21.748355865478516,-0.6880848407745361,0.8279761075973511
30,20,22.092933654785156,-0.79852294921875,0.9583771228790283
30,20,22.447967529296875,-0.8495265245437622,1.046290636062622
30,20,22.74326515197754,-0.8478175401687622,1.0093607902526855
31,20,20.390005111694336,-0.8702865242958069,0.785528838634491
31,20,20.73649787902832,-0.817122220993042,1.078499436378479
31,20,21.073522567749023,-0.8400476574897766,1.4640908241271973
31,20,21.42342185974121,-0.8387858271598816,1.8430464267730713
31,20,21.459884643554688,-0.8236113786697388,1.8454431295394897
32,20,20.367923736572266,0.25275519490242004,0.40199729800224304
32,20,20.72108268737793,0.1985500454902649,0.5380905866622925
32,20,21.06218910217285,0.3057509660720825,0.6679879426956177
32,20,21.40215492248535,0.37071558833122253,0.8431735634803772
32,20,21.72885513305664,0.4712751805782318,1.0113964080810547
32,20,22.08068084716797,0.6971100568771362,1.0638813972473145
32,20,22.42412567138672,0.654549777507782,1.0790685415267944
32,20,22.745162963867188,0.6129874587059021,1.090296745300293
33,20,20.377872467041016,-0.019630666822195053,-0.3138846755027771
33,20,20.710487365722656,-0.15980176627635956,0.10558336228132248
33,20,21.056791305541992,0.018274033442139626,0.5379145741462708
33,20,21.395803451538086,0.3146151602268219,0.7024758458137512
33,20,21.740943908691406,0.6474806666374207,0.7374748587608337
33,20,22.098087310791016,0.6441757678985596,0.6078773140907288
33,20,22.44731330871582,0.5812413096427917,0.3012518286705017
33,20,22.793100357055664,0.6326709389686584,0.04970036447048187
33,20,23.12706756591797,0.760574996471405,0.2871563136577606
33,20,23.122528076171875,0.7298845648765564,0.39815467596054077
34,20,20.37444496154785,0.34615767002105713,0.1243930235505104
34,20,20.727792739868164,0.4843834340572357,0.38858580589294434
34,20,21.074106216430664,0.40047672390937805,0.772946298122406
34,20,21.418901443481445,0.5689950585365295,0.9824999570846558
34,20,21.75331687927246,0.6579282879829407,0.9774578809738159
34,20,22.104671478271484,0.6463314890861511,0.9423989057540894
34,20,22.45381736755371,0.7759566307067871,1.0662901401519775
34,20,22.74146842956543,0.6952205300331116,1.0561245679855347
35,20,15.51112174987793,-0.37448805570602417,0.67058265209198
36,20,20.36754035949707,0.45393991470336914,1.2366489171981812
36,20,20.72356605529785,0.3588305711746216,1.5870352983474731
36,20,20.84242820739746,0.4123156666755676,1.8442646265029907
37,20,20.38602638244629,0.5451227426528931,-0.09170559793710709
37,20,20.726234436035156,0.6112266778945923,0.2781197726726532
37,20,21.07432746887207,0.7760419845581055,0.6822221279144287
37,20,21.42097282409668,0.6445945501327515,0.8776878118515015
37,20,21.76028060913086,0.7345014214515686,1.2303839921951294
37,20,22.114748001098633,0.6798151731491089,1.2246723175048828
37,20,22.464359283447266,0.7720465064048767,1.3844393491744995
37,20,22.742231369018555,0.7579480409622192,1.5508925914764404
38,20,20.396276473999023,-0.7686133980751038,1.1991422176361084
38,20,20.736928939819336,-0.726384162902832,1.6204427480697632
38,20,21.08130645751953,-0.47047853469848633,1.6593530178070068
38,20,21.211238861083984,-0.5378808379173279,1.8457703590393066
39,20,20.394893646240234,-0.316617488861084,-0.7108745574951172
39,20,20.74041748046875,-0.46802425384521484,-0.5926017761230469
39,20,21.08447265625,-0.2848854064941406,-0.346820205450058
39,20,21.429227828979492,-0.23442338407039642,-0.26239246129989624
39,20,21.77828025817871,-0.0025768589694052935,0.05225209891796112
39,20,22.132719039916992,0.25631457567214966,0.1505255252122879
39,20,22.485626220703125,0.4908539354801178,0.16146951913833618
39,20,22.813217163085938,0.32384276390075684,-0.0674886628985405
39,20,23.16057014465332,0.17818689346313477,0.3165814280509949
39,20,23.16057014465332,0.17818689346313477,0.3165814280509949
40,20,20.38524627685547,0.04039439186453819,1.3632982969284058
