Episode,StartPos,X,Y,Z
1,20,20.344104766845703,-0.6176132559776306,0.9817134737968445
1,20,20.785314559936523,-0.3340597152709961,1.0956112146377563
1,20,21.183963775634766,-0.019060978665947914,1.29385507106781
1,20,21.59317398071289,0.31725624203681946,1.2702206373214722
1,20,22.009782791137695,0.2051152139902115,1.2954643964767456
1,20,22.416906356811523,0.30535534024238586,1.2183831930160522
1,20,22.740386962890625,0.4497564136981964,1.2423350811004639
2,20,20.352495193481445,0.10148786008358002,-0.07299744337797165
2,20,20.767396926879883,0.3448391258716583,-0.1193026453256607
2,20,21.155223846435547,0.4587891399860382,-0.06457587331533432
2,20,21.59319496154785,0.4322226941585541,0.00872056931257248
2,20,22.0009708404541,0.4986187219619751,0.003936672117561102
2,20,22.423383712768555,0.4723719656467438,-0.05903559550642967
2,20,22.83988380432129,0.5025978088378906,0.1345750242471695
2,20,23.22917366027832,0.5403186678886414,0.242869034409523
2,20,23.630075454711914,0.6319519877433777,0.31940242648124695
2,20,24.07750129699707,0.6509388089179993,0.42178741097450256
2,20,24.475746154785156,0.30499008297920227,0.468818336725235
2,20,24.890085220336914,0.21331654489040375,0.8356614708900452
2,20,25.278255462646484,0.3217967450618744,0.9921132326126099
2,20,25.687326431274414,0.35376036167144775,1.2103443145751953
2,20,26.09336280822754,0.4879450798034668,1.1181714534759521
2,20,26.5139102935791,0.47186046838760376,1.1175059080123901
2,20,26.739675521850586,0.4919601380825043,1.0848556756973267
3,20,20.359516143798828,-0.3761880695819855,0.41283300518989563
3,20,20.780187606811523,-0.48363515734672546,0.280188649892807
3,20,21.175703048706055,-0.2574223577976227,0.18169958889484406
3,20,21.573266983032227,-0.11838707327842712,0.2796773314476013
3,20,22.022287368774414,0.29696977138519287,0.2587883770465851
3,20,22.39655876159668,0.17925727367401123,-0.019999155774712563
3,20,22.793014526367188,0.17411914467811584,-0.13440129160881042
3,20,23.195524215698242,0.270199716091156,-0.06428921222686768
3,20,23.55829620361328,0.2621089220046997,0.13034860789775848
3,20,24.00982093811035,0.253562867641449,0.24975259602069855
3,20,24.426021575927734,0.028783153742551804,0.30453214049339294
3,20,24.868371963500977,0.09939467161893845,0.5647346377372742
3,20,25.243350982666016,0.12487635016441345,0.6934236884117126
3,20,25.649065017700195,0.24477654695510864,0.9814054369926453
3,20,26.08147621154785,0.4010593295097351,1.0562304258346558
3,20,26.46840476989746,0.35949888825416565,0.9322418570518494
3,20,26.876588821411133,0.4384874105453491,0.9750413298606873
3,20,27.24340057373047,0.5926533937454224,0.9706804156303406
4,20,20.37224006652832,0.9603185653686523,0.20293620228767395
4,20,20.76934051513672,0.7474209666252136,0.3718280792236328
4,20,21.146718978881836,0.5598776340484619,0.24081920087337494
4,20,21.550884246826172,0.5402265191078186,0.11565005779266357
4,20,21.917509078979492,0.5496748089790344,0.03004712425172329
4,20,22.343517303466797,0.573623538017273,0.0971921980381012
4,20,22.776762008666992,0.33776506781578064,-0.06301223486661911
4,20,23.163625717163086,0.4234049916267395,0.14029081165790558
4,20,23.586219787597656,0.09693601727485657,0.14705120027065277
4,20,23.98065185546875,0.061547305434942245,0.27948665618896484
