Episode,StartPos,X,Y,Z
1,0,0.3692014515399933,-0.739233136177063,0.5483539700508118
1,0,0.7177957892417908,-0.6668771505355835,0.5180167555809021
1,0,1.064626932144165,-0.5049319267272949,0.2668682038784027
1,0,1.4343897104263306,-0.3826569616794586,-0.015328693203628063
1,0,1.7518317699432373,-0.3296303451061249,0.026370819658041
1,0,2.082702398300171,-0.1315886527299881,0.23012524843215942
1,0,2.440467119216919,0.16165995597839355,-0.0710151270031929
1,0,2.8005478382110596,0.2292499840259552,0.13654601573944092
1,0,2.8418312072753906,0.2625320553779602,0.37505874037742615
2,0,0.4063604772090912,0.07100197672843933,-0.2827698886394501
2,0,0.7262293696403503,-0.09531897306442261,-0.31208333373069763
2,0,1.0792839527130127,-0.11294709146022797,0.04931022599339485
2,0,1.4376013278961182,-0.34446635842323303,0.19448648393154144
2,0,1.7614284753799438,-0.29402583837509155,0.20333144068717957
2,0,2.136059045791626,-0.12225418537855148,0.08433215320110321
2,0,2.4600861072540283,-0.17159458994865417,-0.07384583353996277
2,0,2.8071672916412354,-0.18036532402038574,0.1994590312242508
2,0,3.1592228412628174,-0.22148394584655762,0.4044495224952698
3,0,0.39956745505332947,-0.3426886796951294,0.21238356828689575
3,0,0.7383875846862793,0.0019124746322631836,0.01743239350616932
3,0,1.0812257528305054,-0.33657824993133545,-0.09602578729391098
3,0,1.4187226295471191,-0.26636579632759094,-0.158280611038208
3,0,1.776854395866394,-0.19124643504619598,0.001361951814033091
3,0,2.114832878112793,-0.10565227270126343,0.25302600860595703
3,0,2.4593234062194824,0.011836227029561996,0.3055824041366577
3,0,2.8039021492004395,0.24066659808158875,-0.005587263032793999
3,0,3.147531032562256,0.2583511471748352,-0.0340002179145813
3,0,3.476105213165283,0.31772127747535706,0.12229283899068832
3,0,3.8227217197418213,0.3152828514575958,0.34384071826934814
3,0,4.173167705535889,-0.0006994628929533064,0.43484532833099365
3,0,4.485733509063721,-0.10162254422903061,0.5507278442382812
3,0,4.8560614585876465,-0.22277334332466125,0.7399894595146179
3,0,5.20259952545166,-0.47030046582221985,0.5280374884605408
3,0,5.554300785064697,-0.5656012892723083,0.4655429720878601
3,0,5.897111892700195,-0.7932456731796265,0.5685837268829346
3,0,6.243159770965576,-1.1030861139297485,0.29905155301094055
3,0,6.596322536468506,-1.2286901473999023,-0.15708321332931519
3,0,6.928508281707764,-1.1537946462631226,-0.017830204218626022
3,0,7.282717704772949,-1.2061755657196045,0.16832157969474792
3,0,7.619644641876221,-1.1923550367355347,0.4026907980442047
3,0,7.955417156219482,-1.193731427192688,0.525061845779419
3,0,8.295073509216309,-1.120691180229187,0.5659019351005554
3,0,8.647854804992676,-0.1350754201412201,0.3163822591304779
3,0,9.007499694824219,-0.6550219058990479,0.4641142785549164
3,0,9.328412055969238,-0.6373422741889954,0.5125005841255188
3,0,9.6903715133667,-0.6634781360626221,0.7520806193351746
3,0,10.018081665039062,-0.8124318718910217,0.7501687407493591
3,0,10.33504581451416,-0.7413080334663391,0.8610115647315979
3,0,10.679784774780273,-0.6142804622650146,0.8410729765892029
3,0,11.024031639099121,-0.3765265941619873,0.8367716670036316
4,0,0.4037233889102936,0.7883726358413696,0.26186758279800415
4,0,0.7449990510940552,0.6908336281776428,0.33272749185562134
4,0,1.0898429155349731,0.4241751730442047,0.41547828912734985
4,0,1.408926010131836,0.38107332587242126,0.1317794919013977
4,0,1.7773101329803467,0.27516642212867737,0.27157294750213623
4,0,2.122291088104248,0.17922155559062958,0.2234743982553482
4,0,2.4528987407684326,0.08827678114175797,0.2811267673969269
4,0,2.8003430366516113,0.02603178657591343,0.10326825827360153
4,0,3.143481731414795,0.14634497463703156,0.39355894923210144
4,0,3.145200490951538,0.12067287415266037,0.45535650849342346
5,0,0.39745891094207764,0.46848931908607483,-0.05195337161421776
5,0,0.7216525673866272,0.41694375872612,-0.10201391577720642
5,0,1.080493450164795,0.1703769415616989,0.03396505117416382
5,0,1.412900686264038,0.0745704248547554,0.12411469966173172
5,0,1.7378793954849243,0.09744372218847275,0.2075916975736618
5,0,2.0918691158294678,0.021043555811047554,-0.34708744287490845
5,0,2.449470043182373,-0.07476617395877838,0.20246616005897522
5,0,2.7987780570983887,-0.2994348108768463,-0.01882978342473507
5,0,3.1369054317474365,-0.3297973573207855,0.04534454271197319
5,0,3.4665286540985107,-0.31471437215805054,0.19524677097797394
5,0,3.7865147590637207,-0.37342363595962524,0.31492993235588074
5,0,4.120270252227783,-0.3687906861305237,0.3969894349575043
5,0,4.4944376945495605,-0.521338164806366,0.36122190952301025
5,0,4.83157205581665,-0.5003129839897156,0.28698521852493286
5,0,5.176148414611816,-0.6491901278495789,0.34230902791023254
5,0,5.509664058685303,-0.7017434239387512,0.23390983045101166
5,0,5.852790355682373,-1.0661622285842896,0.4333208501338959
5,0,6.182537078857422,-1.0820180177688599,0.11558904498815536
